Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-06-28,239.8401641845703,240.60157662785568,237.71523444043495,238.42355336168143,76650500
2018-06-29,240.18539428710938,242.29259870231078,240.070290799281,240.9291087243102,97592500
2018-07-02,240.69895935058594,240.85834799781378,238.37927226094257,238.6183417219821,63554800
2018-07-03,239.8489227294922,241.69052431494146,239.42395853253888,241.59311867340935,42187100
2018-07-05,241.8056182861328,241.86760124254315,239.90206063048137,240.97338766695466,56925900
2018-07-06,243.8508758544922,244.22271956770294,241.4514814771822,241.83221463826726,66493700
2018-07-09,246.04660034179688,246.09972087308518,244.80707624573822,244.8513343486122,50550400
2018-07-10,246.9319305419922,247.02933617681353,246.20591406275534,246.49810394762574,51966800
2018-07-11,245.12582397460938,246.17059090694184,244.8247985939717,245.38259124794206,77054700
2018-07-12,247.34814453125,247.40126507051315,245.78103458378126,246.38308537516556,60124700
2018-07-13,247.54286193847656,247.84388725280266,246.71946678285556,247.1710182641425,48216000
2018-07-16,247.32150268554688,247.72876902543337,246.87881365796778,247.58713231385073,48201000
2018-07-17,248.32200622558594,248.71157476595965,246.49812943183477,246.55124995828604,52315500
2018-07-18,248.84439086914062,248.95063192835636,247.95901268287895,248.4017017760098,44593500
2018-07-19,247.90586853027344,248.56103967940436,247.42775678976406,248.18033358029288,61412100
2018-07-20,247.62266540527344,248.33098445425273,247.46330375160647,247.70234623210695,82337700
2018-07-23,248.08291625976562,248.28653589889728,247.0735724116495,247.41888278692855,47047600
2018-07-24,249.33140563964844,250.17252595240376,248.4637520744959,249.49079429126886,68026900
2018-07-25,251.45619201660156,251.7749150987928,249.03910056495852,249.08335865317733,78882900
2018-07-26,250.8629913330078,251.54472264436467,250.64164684001761,250.73905246712084,57919500
2018-07-27,249.1630859375,251.2879877104607,248.2422852620333,251.19058208133256,76768700
2018-07-30,247.86155700683594,249.4021059257977,247.33916026207643,249.24274438650986,63742500
2018-07-31,249.08340454101562,249.69431758068527,248.24231157277697,248.6230176642827,68570500
2018-08-01,248.66726684570312,249.79171426487278,248.0209581599443,249.28704229026565,53853300
2018-08-02,250.0220184326172,250.190215469967,247.1622364840002,247.36588324231434,63426400
2018-08-03,251.0932159423828,251.14633646287567,249.96876854623287,250.14585496093795,53935400
2018-08-06,252.0141143798828,252.32397519637254,250.73916735451783,251.12873600224623,39400900
2018-08-07,252.84628295898438,253.22701610254995,252.54525762703747,252.67808596667044,43196600
2018-08-08,252.7400360107422,253.13846698115805,252.27964910548545,252.6780800759013,42114600
2018-08-09,252.39480590820312,253.19164099777953,252.26200456320743,252.80207237272398,35717000
2018-08-10,250.7036590576172,251.5004939215106,249.99534038558284,250.96042626495432,77076000
2018-08-13,249.76507568359375,251.5889517381777,249.47288588693186,250.97803891197785,65732900
2018-08-14,251.35885620117188,251.5979255987983,250.10163433503746,250.49120289007564,43842000
2018-08-15,249.48178100585938,250.15467684918175,248.04747314579978,250.0130131442934,102925400
2018-08-16,251.50051879882812,252.36819912554938,250.88074327694193,250.91616596894616,69967900
2018-08-17,252.3859100341797,252.82859913857132,250.88961869976814,251.2968851103208,65618500
2018-08-20,252.9259796142578,253.19158224261395,252.38588491047236,252.83743639827378,39807500
2018-08-21,253.51914978027344,254.37796757696117,252.96135728082962,253.43946899743776,67272000
2018-08-22,253.36865234375,253.8910221589118,252.84625550899398,253.11188513982498,44993300
2018-08-23,253.03228759765625,254.05046730181147,252.71353733971716,253.19164921682426,49204900
2018-08-24,254.55508422851562,254.69674797691286,253.55460258143327,253.6077231096326,57487400
2018-08-27,256.5647888183594,256.67102983578684,255.59086779262861,255.7502293187698,57072400
2018-08-28,256.6888427734375,257.1315318443619,256.2284288471343,257.0252637708789,46943500
2018-08-29,258.0699462890625,258.30012615749564,256.662198745309,256.90124103853924,61485500
2018-08-30,257.0252380371094,257.96373661193746,256.4320498724357,257.5918929605646,61229500
2018-08-31,257.03411865234375,257.4768077102713,256.13104270122597,256.617989857108,66140800
2018-09-04,256.5914306640625,256.94557650796173,255.59094906584016,256.61799092686505,57594400
2018-09-05,255.90084838867188,256.44094311621893,254.89153133691732,256.23729641245575,72452400
2018-09-06,255.13050842285156,256.3080491851552,254.10346677819166,256.0070239302775,65909900
2018-09-07,254.63473510742188,255.6086563759925,253.84673566570757,254.08580503411685,73524800
2018-09-10,255.07742309570312,255.90968062912165,254.88263884278402,255.6440510008171,50210900
2018-09-11,255.9185028076172,256.3611918123144,254.0857908630611,254.4310742365368,50530500
2018-09-12,255.98056030273438,256.5826110397569,255.19258769507857,255.92743976826773,59810800
2018-09-13,257.4944152832031,257.68036407645906,256.7595635932611,257.0428909757199,51034200
2018-09-14,257.5388488769531,257.8841323699944,256.75971163574974,257.69821048912604,55079900
2018-09-17,256.1753234863281,257.5210886145558,255.90085840767378,257.4856929408959,68244000
2018-09-18,257.5654296875,258.1586180755422,256.36130103153295,256.3878613023467,61930400
2018-09-19,257.8398132324219,258.2559420232231,257.4945028015122,257.6184687058169,49080600
2018-09-20,259.9292907714844,260.2480409377501,257.85750925934076,259.0970602153132,100360600
2018-09-21,259.69189453125,260.78584944072276,259.53181151286344,260.6702248801384,105479700
2018-09-24,258.82916259765625,259.2560777454784,258.25106699504545,259.11377269620436,53409600
2018-09-25,258.5889892578125,259.38943125963567,258.3488647998379,259.28270927831363,44370000
2018-09-26,257.81524658203125,259.9141847464246,257.3972340300499,258.7313131778317,79739700
2018-09-27,258.5356140136719,259.6206660004718,258.0108795398294,258.2865870236804,59249500
2018-09-28,258.5623779296875,259.0604320703618,257.877560271739,257.9131161804193,70091400
2018-10-01,259.4605712890625,260.5278181370274,258.79353183087005,259.79851514867977,62078900
2018-10-02,259.3094177246094,260.0209157713873,258.9358907497197,259.3094177246094,47258200
2018-10-03,259.4516906738281,260.77686715736866,259.09594169443756,260.35885464256023,64694600
2018-10-04,257.42388916015625,259.02477312297555,255.840783146468,258.97141213367536,111545900
2018-10-05,255.9830780029297,258.1620573579353,254.56005501363472,257.64622543454266,105951700
2018-10-08,255.9830780029297,256.3388269647769,253.9196960255473,255.2982334309201,87742200
2018-10-09,255.60951232910156,256.9080081946637,255.04919484726244,255.60063692624544,74339000
2018-10-10,247.51617431640625,255.17380378895442,247.14264730325567,255.10263769184056,214731000
2018-10-11,242.06422424316406,248.04977526262698,240.4544104484742,246.43108606352877,274840500
2018-10-12,245.4261474609375,246.44003367592893,242.2421294745731,246.15542356080644,183186500
2018-10-15,244.04747009277344,246.3954617483494,243.95852608001945,245.07025838468942,102263700
2018-10-16,249.3839111328125,249.75746531832138,245.5328804265037,246.00425407612462,118255800
2018-10-17,249.4282989501953,250.0508528260985,246.8579605429045,249.41939640534218,110626000
2018-10-18,245.8262481689453,249.0903062427218,244.55443289340653,248.49440576949516,134557500
2018-10-19,245.69297790527344,248.4055954018498,244.99925764157052,246.47564223189562,139901600
2018-10-22,244.5900421142578,246.68007741159767,244.05640510863475,246.35991149336718,82415800
2018-10-23,243.3448486328125,244.46548348573245,238.89791939665656,240.97910616405136,146352700
2018-10-24,235.971923828125,243.47834459638236,235.42050879522853,243.09588794996847,177806700
2018-10-25,240.2053985595703,241.74404636445752,236.7812836082861,237.8040722486143,138061500
2018-10-26,235.98081970214844,241.0236512105069,233.27710529716651,236.50558142545964,201574600
2018-10-29,234.67340087890625,240.35659102695715,231.10698111147096,239.06697033859635,160749100
2018-10-30,238.15089416503906,238.46218471265607,234.01525443786565,234.50443305323765,157116000
2018-10-31,240.69451904296875,243.0069278938109,240.24092353238416,240.7122969905174,128296300
2018-11-01,243.25595092773438,243.4516169152178,240.47216866386236,241.55722056865167,99495000
2018-11-02,241.81520080566406,244.78574713551563,239.76959648164814,244.35883203457692,122634100
2018-11-05,243.1492919921875,243.7007070611563,241.3349366508133,242.3043642949538,65622500
2018-11-06,244.68788146972656,244.8479644418792,243.02473392791143,243.0869974643845,60085900
2018-11-07,249.92645263671875,250.00649414662107,246.4311438528233,246.85805904755142,102752100
2018-11-08,249.47274780273438,250.11310674373306,248.3343349233927,249.12587426965408,65584900
2018-11-09,247.035888671875,248.35216271227114,245.6306434523214,248.165399233387,98812600
2018-11-12,242.41998291015625,246.76906695308182,241.90412375753766,246.52894247011767,99673600
2018-11-13,241.9663543701172,244.87463683563516,241.2459538773567,242.88242086967105,98176600
2018-11-14,240.31216430664062,244.23433359982502,238.75573844232798,243.8341260912925,125335900
2018-11-15,242.82012939453125,243.2826274347736,237.4749385755685,239.04914185232997,135101400
2018-11-16,243.45164489746094,244.3588088662965,241.2103747574207,241.72623384821713,126668000
2018-11-19,239.33380126953125,243.1403726335023,238.4177346862504,242.84686002553218,103061700
2018-11-20,234.90463256835938,237.46606866293442,234.0419270384769,236.00746255389294,136021300
2018-11-21,235.70504760742188,237.5994439666394,235.69617220468442,236.45212852591953,75563700
2018-11-23,234.130859375,235.5272018784924,233.97077641256175,234.06859584230529,42807900
2018-11-26,237.91073608398438,238.13308256630586,235.9896592196982,236.3809911999364,79981400
2018-11-27,238.71121215820312,238.71121215820312,236.27430304857938,236.87907905299704,75502400
2018-11-28,244.2076416015625,244.2076416015625,238.64897806215677,239.7785158641876,127629600
2018-11-29,243.6740264892578,245.07034211312993,242.2954616753383,243.43387485858386,82346400
2018-11-30,245.15921020507812,245.71952764718066,243.20257757168687,243.52274345751525,98204200
2018-12-03,248.4054412841797,249.38377108547434,246.81346025587797,249.27704913295136,103176300
2018-12-04,240.35662841796875,248.00535541672906,240.04533780939624,247.57844025566556,177986000
2018-12-06,239.99197387695312,240.10759842803245,233.41052129024735,236.50559510086424,204185400
2018-12-07,234.41546630859375,241.21926354147223,233.5794413265767,239.65393555098828,161018900
2018-12-10,234.8601837158203,235.82961126558462,230.01301882509009,234.23760261616204,151445900
2018-12-11,234.91355895996094,238.23985434553188,233.44607729820376,238.0530908610672,121504400
2018-12-12,236.09637451171875,239.2448082120867,236.01633303737512,237.8840488644376,97976700
2018-12-13,236.01638793945312,237.90188215211614,234.90465530067445,237.03917653874748,96662700
2018-12-14,231.6583709716797,234.8245829393611,231.10695599803614,233.87293341160515,116961100
2018-12-17,227.11363220214844,231.8184786411639,225.48605403096258,230.70674603004963,165492300
2018-12-18,226.86459350585938,229.41714067784332,225.26369591406458,228.75010114550832,134515100
2018-12-19,223.46714782714844,230.70675017805107,221.7684306807493,226.9446507542669,214992800
2018-12-20,219.82955932617188,223.78732473209402,217.58830256839778,222.22201009148066,252053400
2018-12-21,215.32528686523438,223.3854570440439,214.68118852141697,220.7285547883471,255345600
2018-12-24,209.63575744628906,215.45052421549275,209.57314397918623,213.8402783801348,147311600
2018-12-26,220.22763061523438,220.22763061523438,209.1169520452067,211.093979247737,218485400
2018-12-27,221.91842651367188,222.11522151944322,213.76880366004917,216.99823741467299,186267300
2018-12-28,221.63217163085938,224.8973828264889,220.4692150234413,223.26925449626845,153100200
2018-12-31,223.5733642578125,223.81490460672552,221.38164665156634,223.25131500932955,144299400
2019-01-02,223.80593872070312,224.72736835312008,220.02187048062882,220.0487067791242,126925200
2019-01-03,218.46536254882812,222.36573144390618,217.98228176056196,222.06156390491395,144140700
2019-01-04,225.7830352783203,226.4271339407379,221.11332680089626,221.48904874560537,142628800
2019-01-07,227.56320190429688,228.967685018204,225.1567801850317,226.05135993790628,103139100
2019-01-08,229.7012481689453,230.18432891084558,227.2232719214142,229.74599353972656,102512600
2019-01-09,230.77471923828125,231.61562631457824,229.18236851303053,230.4079382964577,95006600
2019-01-10,231.5887908935547,231.8392721108213,228.56510722057578,229.2449965104731,96823900
2019-01-11,231.6782684326172,231.70510473251588,229.93382703798264,230.51529840272522,73858100
2019-01-14,230.26480102539062,231.06991726630778,229.37917589042223,229.78172036067835,70908200
2019-01-15,232.90383911132812,233.2169474781809,230.6315989437874,230.64055347725395,85208300
2019-01-16,233.46739196777344,234.35301702855713,233.12744735442945,233.3331831885252,77636700
2019-01-17,235.2387237548828,236.09754011844694,232.55498404467215,232.5997294200896,96118400
2019-01-18,238.36973571777344,238.83493470526588,235.2744971259349,237.0457750313044,127900300
2019-01-22,235.14920043945312,237.11728664606434,233.53896794342953,236.9025962600359,115531200
2019-01-23,235.64125061035156,236.87577500924823,233.18115634601335,236.17800390992494,86030300
2019-01-24,235.76651000976562,236.34800875620095,234.4514765300922,235.46235613492826,59204100
2019-01-25,237.7613525390625,238.58437774011935,235.86484825448963,237.60926200285365,96883400
2019-01-28,235.954345703125,236.0169455325683,234.19202263725006,235.62335558879,85613700
2019-01-29,235.64125061035156,236.66105730917477,234.80929801123665,236.09749501004995,66136300
2019-01-30,239.3716583251953,240.21256554741154,236.39271951061926,237.15311782437777,92473700
2019-01-31,241.47393798828125,241.95701876265906,239.0943522557528,239.309069989038,104012100
2019-02-01,241.5902557373047,242.61008997025334,240.8030210242383,241.67076465563014,85782500
2019-02-04,243.28988647460938,243.35251360542537,240.9639738049802,241.63490857696522,60744800
2019-02-05,244.3097381591797,244.61389200183342,243.21834975887742,243.71931224094328,79552800
2019-02-06,243.9877166748047,244.52447008255368,243.25418189464057,244.032462050691,58347800
2019-02-07,241.66183471679688,242.92316839019685,240.00685639085472,242.3774877386251,95482000
2019-02-08,241.95692443847656,242.055315081717,239.59522139590058,240.41824656842263,75788900
2019-02-11,242.0911407470703,242.8694206752519,241.56334202911273,242.61001223279428,68021400
2019-02-12,245.20431518554688,245.5800233927025,243.62984608780823,243.70142775610952,72270200
2019-02-13,246.00050354003906,246.8414107807634,245.61584075769358,246.03629437805574,65277200
2019-02-14,245.4547576904297,246.58193673483984,244.10393374358281,244.9180044645009,83234400
2019-02-15,248.12957763671875,248.16536847036366,247.0203074973905,247.22604336493276,97088700
2019-02-19,248.5590057373047,249.21203152652333,247.32448123109788,247.3334357653313,59120800
2019-02-20,249.05996704101562,249.5162114781635,248.0222511901044,248.52321369738445,76610800
2019-02-21,248.17431640625,248.7826240600063,247.21710955964718,248.4247976342912,64214700
2019-02-22,249.71299743652344,249.90977876755096,248.15641015139627,248.79155411176745,78114600
2019-02-25,250.052978515625,251.6542842748501,249.9724695959429,251.13543991453858,69030700
2019-02-26,249.8740234375,250.7506941241526,249.49828792864352,249.7040511002087,56844100
2019-02-27,249.7666778564453,250.1155497637619,248.2279995898932,249.15834287634237,56921600
2019-02-28,249.3014373779297,249.9902811449562,248.9794018248287,249.55191857492036,69268300
2019-03-01,250.85809326171875,251.2695923481323,249.42676004327686,250.8759750305505,78880500
2019-03-04,249.945556640625,252.155169537898,247.6554348483589,251.91364285291863,106494600
2019-03-05,249.60562133789062,250.26762888884477,249.05994081793222,250.0708202602486,59114600
2019-03-06,248.0937957763672,249.7308920448468,247.77176016313658,249.72193751100994,75039800
2019-03-07,246.0183563232422,247.78960654387646,245.17744927490716,247.64647052496792,94885100
2019-03-08,245.52639770507812,245.6963700742614,243.7014743208143,244.16664605202442,85795800
2019-03-11,249.08680725097656,249.24782506646932,246.21521367305095,246.24204997563308,65098900
2019-03-12,250.02610778808594,250.54497937737827,249.45359089347113,249.64144501353428,79667500
2019-03-13,251.68109130859375,252.61146199517697,250.75072062201053,250.91176574305734,80639200
2019-03-14,251.51998901367188,252.12829655426864,251.08165377124203,251.7078430746559,67518400
2019-03-15,252.76272583007812,253.57138855973614,251.88216612584606,252.07087511860678,81309000
2019-03-18,253.6791534423828,253.97568041420575,252.75367888847163,252.97830890078654,62199800
2019-03-19,253.7421417236328,255.5032339343991,252.85261535045638,254.73951357232417,90268100
2019-03-20,252.9783477783203,254.7304731119043,251.87318549711011,253.5264593513431,84609200
2019-03-21,255.83560180664062,256.2399193421347,252.11571595617374,252.16065840721987,79550400
2019-03-22,250.9116973876953,254.99995221393374,250.84879440990014,254.4788227052167,122659300
2019-03-25,250.72303771972656,251.75633027368409,249.46511515748892,250.57027724900775,85575200
2019-03-26,252.59205627441406,253.5444857266821,251.19036661180576,252.47524423241887,68125900
2019-03-27,251.27117919921875,253.16707116109836,249.7257232922533,252.58301106957472,72224700
2019-03-28,252.22352600097656,252.67278597333015,250.7499675503961,251.90007198279523,56238500
2019-03-29,253.81398010253906,254.13743419240424,252.6099664002764,253.73311658007276,82186800
2019-04-01,256.8239440917969,257.1204710295328,255.539067150015,255.80863958619787,77617900
2019-04-02,256.94976806640625,257.18339204335194,256.1590660711943,257.01267104799234,40070400
2019-04-03,257.35418701171875,258.55820087935837,256.7521663675677,258.16284976811403,68243200
2019-04-04,258.0369873046875,258.2885718276397,256.9857341776094,257.67758476056383,48997500
2019-04-05,259.2859802246094,259.33988924285876,258.41441453536396,258.7019475798009,58621700
2019-04-08,259.483642578125,259.59146060914446,258.2077318961907,258.8636614791043,53566300
2019-04-09,258.1537780761719,258.8456286022435,257.6056940400608,258.522174565323,66142300
2019-04-10,259.0345153808594,259.1243729263569,258.1539553080608,258.56726711254163,52601500
2019-04-11,258.9624328613281,259.52850482970075,258.39636089295544,259.5195108553922,55093100
2019-04-12,260.7145690917969,260.99310810092373,259.0073865588941,260.5708025998839,69727800
2019-04-15,260.5438537597656,260.88529575789886,259.7441577724898,260.7864442960236,49596700
2019-04-16,260.7145690917969,261.4783165835482,260.12154259540137,261.4244075766626,52153200
2019-04-17,260.07666015625,261.8557124477344,259.6633211574548,261.8287579409137,58268300
2019-04-18,260.5887756347656,260.8583481027852,259.36680152584245,260.6606725944999,68708500
2019-04-22,260.8134460449219,260.96620654252615,259.73523826780877,259.8250957710666,40160100
2019-04-23,263.15850830078125,263.3921322454848,260.9481570615082,261.18175358556095,52246600
2019-04-24,262.5746154785156,263.4102328349155,262.4308489299954,263.07778468800365,50392900
2019-04-25,262.4127502441406,263.06867970360906,261.2267247054764,262.47565322395,57770900
2019-04-26,263.63482666015625,263.70669621419734,261.68502567610466,262.45776734051964,50916400
2019-04-29,264.0481872558594,264.56934444677836,263.63487554699253,263.72473307170276,57197700
2019-04-30,264.1829528808594,264.4704859840991,262.29608201493033,263.70673817515996,81111700
2019-05-01,262.1971435546875,265.0185097807534,262.1881495792361,264.8118402899683,71671900
2019-05-02,261.63104248046875,262.9968104059952,260.13949601586444,262.0803024726753,65030200
2019-05-03,264.19183349609375,264.47037250137964,261.7388640340087,263.10463197802125,56543700
2019-05-06,263.1047058105469,263.54497195780687,259.5824943704813,259.896981941665,107198100
2019-05-07,258.7109069824219,261.29864946948265,256.806048601852,260.70562286447625,144729900
2019-05-08,258.3515930175781,260.05877644874835,257.7585662091501,258.3515930175781,91568300
2019-05-09,257.5697021484375,258.1716950892347,254.55066120944176,256.2848253505931,103471100
2019-05-10,258.8636474609375,259.6184010578606,253.652214405053,256.6353077314568,112429300
2019-05-13,252.35841369628906,254.7215266168045,251.52279634725463,253.7601306768394,127290500
2019-05-14,254.64060974121094,256.1681049927601,253.24791445118507,253.37369301577155,77003200
2019-05-15,256.1321105957031,256.7700521218785,252.80757560681195,253.01424507952993,73956400
2019-05-16,258.50421142578125,259.8609579611438,256.7610804560164,256.8329499899436,76749600
2019-05-17,256.8329772949219,259.312901499198,256.1860417381828,256.2040296890674,100353000
2019-05-20,255.13479614257812,256.9408029172049,254.38900909588577,255.23362019273912,62877600
2019-05-21,257.4349670410156,257.81233007528556,256.5723681213772,256.82395261777503,46847100
2019-05-22,256.644287109375,257.59671617184193,256.1680725781415,256.48256008080267,49482500
2019-05-23,253.5084686279297,254.46986427419012,252.09778552084444,254.42494923843603,98733800
2019-05-24,254.0835418701172,255.35945262328002,253.4635607364856,254.9461135870853,55268100
2019-05-28,251.72044372558594,255.31452474232293,251.7024831919406,254.3620954665406,70029400
2019-05-29,250.03114318847656,251.0105266692466,248.62945422327786,250.6062091335086,104972900
2019-05-30,250.71408081054688,251.62159495277587,249.61788511125124,250.78595035873343,62523800
2019-05-31,247.33554077148438,248.997807921213,247.30858627373306,248.1711850430731,86862800
2019-06-03,246.7067108154297,248.4857633553792,245.3768909783469,247.37160702364017,96428000
2019-06-04,252.06185913085938,252.19663167059005,248.5486420183639,248.99790209790564,77231900
2019-06-05,254.24520874023438,254.27216324311325,251.87313022493018,253.6791367591237,71169700
2019-06-06,255.89845275878906,256.5723426738006,253.89477096070462,254.54170637594174,69430400
2019-06-07,258.4593505859375,259.5375858798903,256.7431735770717,256.9138946222919,74272200
2019-06-10,259.6453857421875,261.3076536120134,259.55552823720706,260.0047883414486,60799100
2019-06-11,259.5824279785156,261.8287280257867,258.9354924680753,261.46033152755564,58641300
2019-06-12,259.1242980957031,259.9060064165086,258.6121349128771,259.348928184241,47096300
2019-06-13,260.1934509277344,260.55288092143763,259.3308792682955,260.0317238829631,48945200
2019-06-14,259.9059753417969,260.5079685515309,259.1422276479497,259.9059753417969,52324700
2019-06-17,260.0047302246094,260.7684777152376,259.83400922950466,260.13950274162505,39205700
2019-06-18,262.7272644042969,263.7785449569694,261.4603478082686,261.81977777473696,85434800
2019-06-19,263.3202819824219,263.85040551806713,261.8916384024987,262.8620279852303,78674400
2019-06-20,265.836181640625,266.2405267117123,263.38323896605675,265.9979361214567,116570000
2019-06-21,265.4496765136719,266.8220594796023,265.23299171747703,265.5670566296167,83309500
2019-06-24,265.1247253417969,265.97341688825486,264.9712218644644,265.6574273212025,47582700
2019-06-25,262.5243835449219,265.2059687471691,262.41604112123906,265.1788831412484,82028700
2019-06-26,262.26251220703125,263.92382683504434,262.15416979385975,263.418210537563,51584900
2019-06-27,263.1925354003906,263.6981517889475,262.6417855162231,263.0209840306274,40355200
2019-06-28,264.5467529296875,265.0433313760385,263.65290070464994,264.16752703039054,59350900
2019-07-01,266.9485778808594,268.08622859750477,265.74771822350516,267.8695161656501,78705600
2019-07-02,267.6437072753906,267.6978784773819,266.0636495912675,266.90333077615117,61504500
2019-07-03,269.78363037109375,269.80170581299336,268.1764866215848,268.32095238664516,40898900
2019-07-05,269.4765319824219,269.6390731176219,267.2644680944765,268.5555941350259,51677300
2019-07-08,267.9958801269531,269.2960442403786,267.4541404873554,268.16743147205943,45841800
2019-07-09,268.3299255371094,268.6278671624564,266.7859910977244,266.8401623023329,41101300
2019-07-10,269.61199951171875,270.56005064904815,268.8626128525521,269.3953147050236,58448500
2019-07-11,270.24407958984375,270.4878500388574,269.24188463431943,270.253117309667,50826100
2019-07-12,271.4539489746094,271.5261956250817,270.42466841458145,270.73164779402924,40326000
2019-07-15,271.54425048828125,271.88735320178154,271.03863413807807,271.88735320178154,33900000
2019-07-16,270.6683654785156,271.66154999805445,270.3613861822975,271.45387537678204,36650100
2019-07-17,268.82647705078125,270.8038084821164,268.82647705078125,270.6412948846412,36036300
2019-07-18,269.8106994628906,270.1899255172124,267.88756624619475,268.32997368121545,51392600
2019-07-19,268.3119201660156,270.9302965017042,268.1403688062337,270.90321089510843,58678600
2019-07-22,268.97100830078125,269.51274797837686,268.1945358876464,268.70916240503885,43638100
2019-07-23,270.8941955566406,270.8941955566406,269.25996619761105,270.09063745855633,44564500
2019-07-24,272.1672668457031,272.1672668457031,270.04546903159616,270.1357635765845,47213200
2019-07-25,270.8670654296875,271.76995564778645,270.0634799096485,271.71578443902234,55394100
2019-07-26,272.68182373046875,272.8804606370098,271.4267933768651,271.55321120558057,45084100
2019-07-29,272.185302734375,272.68190893290586,271.6345528760698,272.5645287849981,38126500
2019-07-30,271.5171203613281,271.92343194048675,270.40655558457587,270.7857815620586,45849000
2019-07-31,268.54669189453125,271.9506064237515,266.53326388586026,271.76097959602436,104245200
2019-08-01,266.2081604003906,271.65258755474997,265.4136125645929,268.70014633011544,142646600
2019-08-02,264.2037353515625,265.55807069993347,262.6507630499362,265.31430025667504,116749700
2019-08-05,256.25836181640625,260.22203637331984,254.36228645172406,260.1136939331715,178745400
2019-08-06,259.8517761230469,260.0684884974278,256.67361269034296,258.1453280546701,120711700
2019-08-07,260.0053405761719,260.7728029003708,254.65120730275834,256.78201534695285,140572300
2019-08-08,265.1067199707031,265.1067199707031,260.9444077440513,261.4951577558765,87713900
2019-08-09,263.30084228515625,264.76352003700896,261.5221474446139,264.1676091836573,93730000
2019-08-12,260.0955505371094,263.29176156394834,259.14749942587946,261.8019984508938,65527600
2019-08-13,264.1405029296875,265.58513268360247,259.4545008367751,259.79760350315723,94299800
2019-08-14,256.33056640625,260.7005524202266,256.20417608457865,260.09563131231886,135622100
2019-08-15,257.0076599121094,257.901539842479,254.96714703508582,257.2153345533102,99556600
2019-08-16,260.7998352050781,261.2332048589005,257.0618566167302,258.6599898772652,83018300
2019-08-19,263.9418640136719,264.6190316225491,263.13830611256157,263.8154737214388,53571800
2019-08-20,261.91937255859375,263.9689230625115,261.79298227907464,263.43622123692984,51596400
2019-08-21,264.05023193359375,264.42039264271136,263.3911122132719,264.07731753557846,49524700
2019-08-22,263.96893310546875,265.38647715768724,262.1992762467483,264.7544706280108,51666400
2019-08-23,257.1882629394531,264.3301272824833,255.94227013252467,262.6688127245855,149161500
2019-08-26,260.0323486328125,260.0323486328125,257.8473424684489,259.3732289407894,72423800
2019-08-27,259.01214599609375,261.7930636581838,258.2537214211673,261.42287531434596,66668900
2019-08-28,260.83599853515625,260.9985121802663,257.5494645347921,258.35305014787957,59696700
2019-08-29,264.1675720214844,264.6912637071327,262.3888774311626,263.39109976527214,57899400
2019-08-30,264.05023193359375,265.6663854420489,263.1202561934248,265.6483375587326,62901200
2019-09-03,262.50634765625,263.2647722903244,261.1790976581127,262.3528717175835,69101400
2019-09-04,265.48577880859375,265.50382668884157,263.9237692156625,264.6731833331905,46887300
2019-09-05,268.8987731933594,269.8106735830968,265.44972592383255,267.96879736456265,83258100
2019-09-06,269.1064453125,269.74751727016104,268.5376475637681,269.2148152948554,49584300
2019-09-09,269.24188232421875,270.18086834097136,268.3028687534425,270.0906013596085,51260300
2019-09-10,269.17864990234375,269.2418588270002,267.22840383509777,268.4834068391647,57947100
2019-09-11,271.09283447265625,271.17409129973674,268.8356085403277,269.48569071099945,68821100
2019-09-12,272.0318603515625,273.088226704919,271.23731237917514,271.99573701990073,72908700
2019-09-13,271.8511962890625,272.82633309685326,271.4810080151809,272.47419270681183,62104800
2019-09-16,271.01153564453125,271.89637799232213,270.3704912942259,270.72260415700487,58191200
2019-09-17,271.69775390625,271.7880208906066,270.64136015983695,270.8129115165538,41475500
2019-09-18,271.8602294921875,271.968571901471,269.27794933684083,271.30945217296875,73375800
2019-09-19,271.8421936035156,273.24169007108816,271.5081286082832,272.2485052514616,76560500
2019-09-20,270.5578308105469,272.7257172981861,269.7686931121249,272.44450325727587,89565000
2019-09-23,270.4942321777344,271.2108170035137,269.64159394991134,269.89556952748023,43476800
2019-09-24,268.3717041015625,271.97273161522907,267.41022319495477,271.5827026529989,94869400
2019-09-25,269.9591064453125,270.40355684518136,266.9748722488337,268.45338400504926,71854000
2019-09-26,269.39678955078125,270.1768477756016,267.99085778219984,269.9682417151954,56179700
2019-09-27,267.9454650878906,270.2584842358922,266.394400547626,270.1496138053091,84746600
2019-09-30,269.1881103515625,269.8956158448682,268.4171317139182,268.4624736286267,51662400
2019-10-01,265.9862365722656,270.72109036382295,265.76855105398255,270.06800612770223,88242400
2019-10-02,261.28765869140625,264.4170262525811,259.99964920337914,264.4079467960568,122539500
2019-10-03,263.42828369140625,263.4554943744778,258.3487439616913,261.0608435391244,85278800
2019-10-04,266.9930725097656,267.2470481606347,264.02696908285304,264.081418140647,65091200
2019-10-07,265.8410949707031,267.81850652842235,265.5599086250279,266.19486160761295,59610500
2019-10-08,261.71392822265625,264.72537300214316,261.67763808472165,263.99065687623875,95708100
2019-10-09,264.1992492675781,265.13351958206624,263.10171486269707,263.7275882237998,62359400
2019-10-10,265.9862365722656,266.8660857836884,263.9544312515663,264.1176953902786,55296300
2019-10-11,268.74371337890625,270.97507304287916,268.6167393837116,268.7346339216523,98720400
